# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5604454727439763,2.5717483122238125,4.739624465417178,0.2950114765348488,1.6813364182319286,3.0,0.006411237619288427,0.0,0.6209301897978029,0.0
 0.5696324942595475,2.5873211736274917,4.739706200079829,0.300715975548189,1.7088974827786423,2.999999999999988,0.006235406297252414,0.0,0.6136969061552144,0.0
 0.578723512075253,2.6029805372351698,4.739789913612541,0.30629510505548935,1.7361705362257585,2.999999999999988,0.0060653265668220435,0.0,0.6063889643005442,0.0
 0.5877224361268333,2.6187254419112467,4.739875584027868,0.3117519532909464,1.7631673083804993,2.9999999999999876,0.0059007510422309185,0.0,0.5990199446070519,0.0
 0.5966328965759319,2.634554926520122,4.739963189338366,0.3170894968155888,1.7898986897277949,2.999999999999975,0.005741442063521389,0.0,0.5916019896972631,0.0
 0.6054582700228938,2.6504680299261967,4.740052707556588,0.3223106053066328,1.8163748100686805,3.0,0.005587176411598531,0.0,0.5841459552381849,0.0
 0.6142017026769334,2.6664637909938698,4.740144116695092,0.3274180461263876,1.8426051080307995,3.0,0.005437741126088559,0.0,0.5766615337227429,0.0
 0.6228661309025472,2.6825412485875413,4.740237394766429,0.3324144885958006,1.8685983927076406,2.999999999999987,0.005292933456055439,0.0,0.569157382915455,0.0
 0.6314542994946934,2.698699441571612,4.7403325197831565,0.3373025081557433,1.8943628984840795,3.0,0.005152560852479226,0.0,0.5616412137573561,0.0
 0.6399687779807485,2.714937408810481,4.740429469757829,0.34208459018716214,1.9199063339422444,2.999999999999987,0.00501644228546181,0.0,0.5541198947931246,0.0
 0.6484119752022235,2.7312541891685496,4.740528222703001,0.34676313374324347,1.9452359256066694,2.9999999999999867,0.004884401906527563,0.0,0.5465995274192645,0.0
 0.656786152391847,2.7476488215102166,4.740628756631228,0.35134045503761685,1.97035845717554,3.0,0.0047562741072544445,0.0,0.5390855229929814,0.0
 0.6650934349304899,2.764120344699882,4.740731049555064,0.35581879078961165,1.9952803047914685,2.9999999999999867,0.004631899675985366,0.0,0.5315826657701312,0.0
 0.673335822942316,2.780667797601947,4.740835079487065,0.3602003013812499,2.0200074688269463,2.9999999999999463,0.004511128434965984,0.0,0.5240951748932858,0.0
 0.6815152008646319,2.79729021908081,4.740940824439784,0.36448707388396434,2.044545602593894,3.0000000000000138,0.004393819381465549,0.0,0.5166267548554261,0.0
 0.6896333461104157,2.8139866480008724,4.741048262425778,0.36868112491773863,2.068900038331246,3.000000000000041,0.004279831180031566,0.0,0.5091806443336473,0.0
 0.6976919369258252,2.830756123226534,4.741157371457601,0.37278440338155006,2.0930758107774743,2.9999999999999862,0.004169037168158255,0.0,0.5017596599426367,0.0
 0.7056925595316784,2.847597683622194,4.741268129547807,0.37679879305959235,2.1170776785950336,2.9999999999999583,0.004061308908643493,0.0,0.4943662345740271,0.0
 0.7136367146265354,2.8645103680522537,4.741380514708952,0.3807261151007089,2.1409101438796045,2.9999999999999862,0.003956528675819915,0.0,0.4870024497732495,0.0
 0.7215258233192824,2.881493215381112,4.741494504953591,0.3845681303606041,2.1645774699578455,3.000000000000014,0.0038545840116454002,0.0,0.47967007180155763,0.0
 0.729361232550785,2.8985452644731686,4.741610078294278,0.38832654166927355,2.188083697652353,2.9999999999999574,0.0037553603616941713,0.0,0.47237057761516793,0.0
 0.7371442200569783,2.9156655541928247,4.741727212743569,0.3920029959731457,2.211432660170933,2.999999999999986,0.0036587616531908937,0.0,0.46510518068465,0.0
 0.7448759989195618,2.9328531234044797,4.741845886314018,0.39559908637804136,2.2346279967586833,3.0,0.0035646838957123952,0.0,0.45787485287247714,0.0
 0.7525577217450944,2.9501070109725336,4.74196607701818,0.39911635408658924,2.257673165235281,3.0,0.003473029786267466,0.0,0.4506803525377765,0.0
 0.7601904845086129,2.967426255761387,4.74208776286861,0.402556290299689,2.2805714535258366,2.9999999999999853,0.0033837089388305272,0.0,0.4435222338141651,0.0
 0.7677753300938377,2.984809896635439,4.742210921877863,0.4059203379567834,2.303325990281511,3.0000000000000293,0.003296636557239729,0.0,0.4364008705855114,0.0
 0.775313251558485,3.0022569724590897,4.742335532058493,0.40920989344636066,2.325939754675453,3.000000000000044,0.003211727145951147,0.0,0.42931647348644003,0.0
 0.7828051951501016,3.0197665220967402,4.742461571423057,0.4124263082486729,2.3484155854503035,3.0000000000000444,0.003128900795243335,0.0,0.42226909580286776,0.0
 0.7902520630951155,3.0373375844127892,4.742589017984107,0.41557089044237727,2.3707561892853453,3.0,0.0030480783906774622,0.0,0.41525865969442827,0.0
 0.7976547161814151,3.054969198271637,4.742717849754201,0.41864490624117684,2.392964148544244,3.0,0.0029691899457634104,0.0,0.40828495292484623,0.0
 0.8050139761526529,3.072660402537685,4.742848044745891,0.42164958135209535,2.4150419284579576,3.00000000000003,0.0028921578992954985,0.0,0.4013476552468866,0.0
 0.8123306279306187,3.090410236075331,4.742979580971734,0.42458610238743993,2.436991883791855,3.000000000000015,0.002816920832366931,0.0,0.3944463333431047,0.0
 0.8196054216803875,3.1082177377489772,4.743112436444284,0.42745561810786353,2.4588162650411616,3.0,0.0027434096857885558,0.0,0.38758046074666797,0.0
 0.8268390747314789,3.1260819464230223,4.7432465891760955,0.4302592406902871,2.4805172241944358,3.0000000000000155,0.0026715632433448834,0.0,0.38074942274454343,0.0
 0.8340322733669886,3.144001900961866,4.743382017179724,0.43299804691844423,2.502096820100965,2.9999999999999845,0.002601319417967644,0.0,0.37395251984605704,0.0
 0.8411856744914922,3.1619766402299088,4.7435186984677244,0.43567307929442195,2.5235570234744755,3.0,0.0025326206420700197,0.0,0.3671889792022289,0.0
 0.8482999071874979,3.180005203091551,4.743656611052652,0.43828534713587547,2.5448997215624924,2.9999999999999534,0.0024654102922638073,0.0,0.36045795945879777,0.0
 0.8553755741693181,3.198086628411193,4.74379573294706,0.4408358276179523,2.566126722507953,3.0000000000000315,0.0023996365181272617,0.0,0.3537585558876209,0.0
 0.8624132531424046,3.2162199550532335,4.743936042163504,0.44332546676827206,2.587239759427213,3.0000000000000475,0.00233524460428327,0.0,0.34708980458283384,0.0
 0.8694134980754666,3.2344042218820737,4.74407751671454,0.44575518041412054,2.6082404942263993,3.000000000000016,0.002272186666309848,0.0,0.34045068779077153,0.0
 0.8763768403920283,3.2526384677621127,4.744220134612722,0.4481258550951166,2.6291305211760845,3.000000000000016,0.0022104139315607427,0.0,0.3338401391620443,0.0
 0.8833037900875003,3.270921731557751,4.744363873870605,0.4504383489454214,2.6499113702625,2.999999999999984,0.0021498786208374444,0.0,0.3272570454983447,0.0
 0.8901948367773032,3.289253052133389,4.744508712500745,0.45269349252551744,2.670584510331909,3.0000000000000324,0.0020905382146749253,0.0,0.32070024844033485,0.0
 0.897050450681106,3.307631468353426,4.744654628515694,0.454892089607678,2.6911513520433177,3.000000000000016,0.002032349302210975,0.0,0.31416855714234715,0.0
 0.9038710835478149,3.3260560190822623,4.74480159992801,0.45703491799420964,2.7116132506434445,3.0000000000000324,0.0019752673661845056,0.0,0.30766073363514784,0.0
 0.9106571695255488,3.344525743184298,4.7449496047502455,0.45912273018463046,2.7319715085766463,3.0000000000000164,0.001919255693829331,0.0,0.30117551503988754,0.0
 0.9174091259804974,3.363039679523933,4.745098620994957,0.46115625414747646,2.7522273779414923,3.0000000000000164,0.0018642721056013575,0.0,0.29471159787509454,0.0
 0.9241273542682312,3.3815968669655674,4.745248626674699,0.46313619394104416,2.772382062804694,3.0,0.00181028256978222,0.0,0.2882676542335799,0.0
 0.9308122404607441,3.400196344373601,4.745399599802026,0.4650632304025783,2.7924367213822325,3.0000000000000333,0.0017572473660102275,0.0,0.2818423236579096,0.0
 0.9374641560322511,3.418837150612434,4.745551518389492,0.4669380217440281,2.812392468096754,3.0000000000000333,0.0017051353335336419,0.0,0.2754342208008853,0.0
 0.944083458506519,3.437518324546466,4.745704360449654,0.46876120416327344,2.832250375519558,3.00000000000005,0.0016539042899309314,0.0,0.26904193134060284,0.0
 0.9506704920682952,3.456238905040099,4.745858103995066,0.47053339239453906,2.8520114762048867,3.000000000000017,0.0016035311153689512,0.0,0.262664018537328,0.0
 0.9572255881411966,3.4749979309577297,4.746012727038282,0.4722551802709456,2.8716767644235905,2.9999999999999494,0.0015539763405620285,0.0,0.25629902120165154,0.0
 0.9637490659342495,3.4937944411637605,4.746168207591858,0.47392714124413576,2.8912471978027487,2.999999999999949,0.0015052151237696016,0.0,0.24994545378917868,0.0
 0.9702412329590911,3.5126274745225907,4.746324523668348,0.47554982887723496,2.910723698877274,3.0,0.001457210707739697,0.0,0.24360181030511247,0.0
 0.9767023855197098,3.5314960698986204,4.746481653280308,0.47712377733765915,2.9301071565591297,3.0,0.0014099389770668154,0.0,0.23726655947460998,0.0
 0.9831328091764475,3.5503992661562496,4.746639574440292,0.4786495018346575,2.949398427529343,3.0000000000000173,0.0013633721465484954,0.0,0.23093815350201868,0.0
 0.9895327791858743,3.569336102159878,4.746798265160856,0.4801274990911028,2.9685983375576237,3.0000000000000346,0.0013174781393503292,0.0,0.2246150162080951,0.0
 0.9959025609180185,3.588305616773906,4.7469577034545525,0.4815582477181104,2.9877076827540563,3.0,0.0012722326074459877,0.0,0.21829556003665407,0.0
 1.002242410252337,3.6073068488627333,4.747117867333939,0.4829422086790935,3.006727230757012,3.0,0.001227610198875083,0.0,0.21197816551150134,0.0
 1.0085525739537073,3.6263388372907603,4.747278734811569,0.4842798256045872,3.0256577218611227,3.0,0.0011835843192066447,0.0,0.20566120189458706,0.0
 1.0148332900296386,3.6454006209223877,4.747440283899997,0.4855715252215219,3.0444998700889165,3.0,0.0011401303559852507,0.0,0.1993430110396389,0.0
 1.021084788069807,3.6644912386220136,4.7476024926117795,0.4868177176643575,3.063254364209422,3.0,0.0010972259470287348,0.0,0.193021915194783,0.0
 1.0273072895689588,3.683609729254039,4.74776533895947,0.48801879682102617,3.081921868706877,3.0,0.001054847553328852,0.0,0.18669621723912044,0.0
 1.0335010082341358,3.7027551316828653,4.747928800955623,0.489175140666458,3.1005030247024084,3.000000000000036,0.0010129701705126456,0.0,0.18036419605078038,0.0
 1.03966615027713,3.7219264847728897,4.748092856612795,0.49028711155458155,3.118998450831391,2.999999999999964,0.0009715710236532779,0.0,0.17402410727831844,0.0
 1.045802914693007,3.741122827388515,4.74825748394354,0.49135505650363187,3.1374087440790213,2.9999999999999276,0.0009306299449971207,0.0,0.16767418556234479,0.0
 1.0519114935254745,3.7603431983941387,4.748422660960412,0.49237930748430925,3.155734480576424,3.0,0.0008901298500727418,0.0,0.16131264382583618,0.0
 1.0579920721198421,3.7795866366541624,4.748588365675968,0.4933601816933575,3.1739762163595264,2.9999999999999636,0.0008500390471814699,0.0,0.15493766538013887,0.0
 1.0640448293642455,3.7988521810329865,4.748754576102762,0.49429798176991807,3.1921344880927367,3.000000000000037,0.0008103508866689703,0.0,0.14854741491606174,0.0
 1.0700699379197833,3.81813887039501,4.748921270253348,0.4951929960704319,3.21020981375935,2.999999999999963,0.0007710295477805301,0.0,0.1421400280963663,0.0
 1.0760675644401678,3.8374457436046328,4.749088426140282,0.49604549887255084,3.2282026933205037,3.000000000000037,0.0007320710589402917,0.0,0.13571361473569254,0.0
